multa_id,patente,fecha,hora,velocidad_registrada,velocidad_maxima,ubicacion,radar_id,estado_multa,exceso_velocidad_real,exceso_velocidad,imagen,patente_imagen,ratio
637,FVIOUHP,1932-01-01,08:23,139.0,60,AV SIEMPRE VIVA,R03,IMPAGA,79.0,76.0,urban_flow/data/raw/imgs/urban_flow_plates/28e26a4eb646c67a_patente.jpg,FVIDUHP,85.71
734,FVIOUHP,1932-01-01,08:26,111.0,80,AV SIEMPRE VIVA,R03,PAGADA,31.0,27.0,urban_flow/data/raw/imgs/urban_flow_plates/28e26a4eb646c67a_patente.jpg,FVIDUHP,85.71
971,FVIOUHP,1932-01-01,00:00,119.0,60,RUTA 9,R01,ERROR,59.0,56.0,urban_flow/data/raw/imgs/urban_flow_plates/28e26a4eb646c67a_patente.jpg,FVIDUHP,85.71
1091,FVIOUHP,1932-01-01,14:40,142.0,80,AV LIBERTADOR,R01,APELADA,62.0,58.0,urban_flow/data/raw/imgs/urban_flow_plates/28e26a4eb646c67a_patente.jpg,FVIDUHP,85.71
1281,FVIOUHP,2021-12-23,00:00,113.0,80,AV LIBERTADOR,,IMPAGA,33.0,29.0,urban_flow/data/raw/imgs/urban_flow_plates/28e26a4eb646c67a_patente.jpg,FVIDUHP,85.71
1416,FVIOUHP,1932-01-01,00:00,100.0,80,AV LIBERTADOR,R03,ERROR,20.0,16.0,urban_flow/data/raw/imgs/urban_flow_plates/28e26a4eb646c67a_patente.jpg,FVIDUHP,85.71
1495,FVIOUHP,1932-01-01,00:00,119.0,60,AV SIEMPRE VIVA,R01,PAGADA,59.0,56.0,urban_flow/data/raw/imgs/urban_flow_plates/28e26a4eb646c67a_patente.jpg,FVIDUHP,85.71
1628,FVIOUHP,1932-01-01,00:00,135.0,60,AV LIBERTADOR,R02,IMPAGA,75.0,72.0,urban_flow/data/raw/imgs/urban_flow_plates/28e26a4eb646c67a_patente.jpg,FVIDUHP,85.71
1668,FVIOUHP,1932-01-01,00:00,84.0,60,AV LIBERTADOR,R01,IMPAGA,24.0,21.0,urban_flow/data/raw/imgs/urban_flow_plates/28e26a4eb646c67a_patente.jpg,FVIDUHP,85.71
1686,FVIOUHP,2022-06-15,19:12,43.0,40,RUTA 9,R01,PAGADA,3.0,1.0,urban_flow/data/raw/imgs/urban_flow_plates/28e26a4eb646c67a_patente.jpg,FVIDUHP,85.71
1953,FVIOUHP,1932-01-01,09:20,115.0,60,AV SIEMPRE VIVA,R03,IMPAGA,55.0,52.0,urban_flow/data/raw/imgs/urban_flow_plates/28e26a4eb646c67a_patente.jpg,FVIDUHP,85.71
2246,FVIOUHP,1932-01-01,00:00,110.0,60,AV SIEMPRE VIVA,,ERROR,50.0,47.0,urban_flow/data/raw/imgs/urban_flow_plates/28e26a4eb646c67a_patente.jpg,FVIDUHP,85.71
2350,FVIOUHP,1932-01-01,00:00,50.0,40,AV SIEMPRE VIVA,R01,APELADA,10.0,8.0,urban_flow/data/raw/imgs/urban_flow_plates/28e26a4eb646c67a_patente.jpg,FVIDUHP,85.71
2481,FVIOUHP,1932-01-01,00:00,85.0,40,AV SIEMPRE VIVA,,PAGADA,45.0,43.0,urban_flow/data/raw/imgs/urban_flow_plates/28e26a4eb646c67a_patente.jpg,FVIDUHP,85.71
2757,FVIOUHP,1932-01-01,15:37,109.0,40,AV LIBERTADOR,R02,APELADA,69.0,67.0,urban_flow/data/raw/imgs/urban_flow_plates/28e26a4eb646c67a_patente.jpg,FVIDUHP,85.71
2912,FVIOUHP,1932-01-01,00:00,138.0,80,AV LIBERTADOR,R03,IMPAGA,58.0,54.0,urban_flow/data/raw/imgs/urban_flow_plates/28e26a4eb646c67a_patente.jpg,FVIDUHP,85.71
3161,FVIOUHP,1932-01-01,20:13,130.0,80,AV SIEMPRE VIVA,R03,IMPAGA,50.0,46.0,urban_flow/data/raw/imgs/urban_flow_plates/28e26a4eb646c67a_patente.jpg,FVIDUHP,85.71
3259,FVIOUHP,1932-01-01,10:12,159.0,80,AV SIEMPRE VIVA,R02,APELADA,79.0,75.0,urban_flow/data/raw/imgs/urban_flow_plates/28e26a4eb646c67a_patente.jpg,FVIDUHP,85.71
3290,FVIOUHP,1932-01-01,00:00,52.0,40,AV LIBERTADOR,R01,PAGADA,12.0,10.0,urban_flow/data/raw/imgs/urban_flow_plates/28e26a4eb646c67a_patente.jpg,FVIDUHP,85.71
3464,FVIOUHP,1932-01-01,10:22,146.0,80,RUTA 9,R02,IMPAGA,66.0,62.0,urban_flow/data/raw/imgs/urban_flow_plates/28e26a4eb646c67a_patente.jpg,FVIDUHP,85.71
3929,FVIOUHP,1932-01-01,00:00,141.0,80,AV SIEMPRE VIVA,,APELADA,61.0,57.0,urban_flow/data/raw/imgs/urban_flow_plates/28e26a4eb646c67a_patente.jpg,FVIDUHP,85.71
382,589222,1932-01-01,08:14,135.0,80,AV SIEMPRE VIVA,R01,IMPAGA,55.0,51.0,urban_flow/data/raw/imgs/urban_flow_plates/246a0e4264a39433_patente.jpg,589222,100.0
626,589222,1932-01-01,00:00,131.0,80,AV SIEMPRE VIVA,R02,PAGADA,51.0,47.0,urban_flow/data/raw/imgs/urban_flow_plates/246a0e4264a39433_patente.jpg,589222,100.0
792,589222,2021-09-25,18:37,153.0,80,AV SIEMPRE VIVA,R02,APELADA,73.0,69.0,urban_flow/data/raw/imgs/urban_flow_plates/246a0e4264a39433_patente.jpg,589222,100.0
883,589222,2023-04-23,14:32,111.0,80,AV LIBERTADOR,,IMPAGA,31.0,27.0,urban_flow/data/raw/imgs/urban_flow_plates/246a0e4264a39433_patente.jpg,589222,100.0
1301,589222,1932-01-01,14:47,122.0,60,AV SIEMPRE VIVA,R02,PAGADA,62.0,59.0,urban_flow/data/raw/imgs/urban_flow_plates/246a0e4264a39433_patente.jpg,589222,100.0
1302,589222,1932-01-01,18:56,64.0,60,RUTA 9,R01,ERROR,4.0,1.0,urban_flow/data/raw/imgs/urban_flow_plates/246a0e4264a39433_patente.jpg,589222,100.0
1687,589222,1932-01-01,09:09,81.0,60,RUTA 9,,ERROR,21.0,18.0,urban_flow/data/raw/imgs/urban_flow_plates/246a0e4264a39433_patente.jpg,589222,100.0
2192,589222,1932-01-01,00:00,89.0,60,AV SIEMPRE VIVA,R02,PAGADA,29.0,26.0,urban_flow/data/raw/imgs/urban_flow_plates/246a0e4264a39433_patente.jpg,589222,100.0
2305,589222,1932-01-01,15:22,134.0,60,AV LIBERTADOR,,APELADA,74.0,71.0,urban_flow/data/raw/imgs/urban_flow_plates/246a0e4264a39433_patente.jpg,589222,100.0
2765,589222,1932-01-01,15:38,112.0,80,RUTA 9,R01,IMPAGA,32.0,28.0,urban_flow/data/raw/imgs/urban_flow_plates/246a0e4264a39433_patente.jpg,589222,100.0
2879,589222,1932-01-01,00:00,73.0,40,AV LIBERTADOR,,APELADA,33.0,31.0,urban_flow/data/raw/imgs/urban_flow_plates/246a0e4264a39433_patente.jpg,589222,100.0
2927,589222,1932-01-01,10:01,55.0,40,AV SIEMPRE VIVA,R03,PAGADA,15.0,13.0,urban_flow/data/raw/imgs/urban_flow_plates/246a0e4264a39433_patente.jpg,589222,100.0
2983,589222,1932-01-01,00:00,62.0,40,AV SIEMPRE VIVA,R03,APELADA,22.0,20.0,urban_flow/data/raw/imgs/urban_flow_plates/246a0e4264a39433_patente.jpg,589222,100.0
3091,589222,1932-01-01,00:00,121.0,60,AV LIBERTADOR,,IMPAGA,61.0,58.0,urban_flow/data/raw/imgs/urban_flow_plates/246a0e4264a39433_patente.jpg,589222,100.0
3284,589222,1932-01-01,20:20,93.0,80,AV SIEMPRE VIVA,R03,ERROR,13.0,9.0,urban_flow/data/raw/imgs/urban_flow_plates/246a0e4264a39433_patente.jpg,589222,100.0
3973,589222,1932-01-01,20:48,98.0,80,AV SIEMPRE VIVA,R01,ERROR,18.0,14.0,urban_flow/data/raw/imgs/urban_flow_plates/246a0e4264a39433_patente.jpg,589222,100.0
188,TL03GOG,2021-08-13,08:08,93.0,40,RUTA 9,,PAGADA,53.0,51.0,urban_flow/data/raw/imgs/urban_flow_plates/fdd963edc28bf163_patente.jpg,7L03GOG771796OJ505841,85.71
561,TL03GOG,2022-06-06,00:00,116.0,80,RUTA 9,,APELADA,36.0,32.0,urban_flow/data/raw/imgs/urban_flow_plates/fdd963edc28bf163_patente.jpg,7L03GOG771796OJ505841,85.71
648,TL03GOG,1932-01-01,00:00,85.0,60,RUTA 9,R03,IMPAGA,25.0,22.0,urban_flow/data/raw/imgs/urban_flow_plates/fdd963edc28bf163_patente.jpg,7L03GOG771796OJ505841,85.71
992,TL03GOG,1932-01-01,08:39,128.0,60,AV LIBERTADOR,R01,IMPAGA,68.0,65.0,urban_flow/data/raw/imgs/urban_flow_plates/fdd963edc28bf163_patente.jpg,7L03GOG771796OJ505841,85.71
1094,TL03GOG,2022-07-01,14:40,113.0,60,RUTA 9,R01,PAGADA,53.0,50.0,urban_flow/data/raw/imgs/urban_flow_plates/fdd963edc28bf163_patente.jpg,7L03GOG771796OJ505841,85.71
1294,TL03GOG,1932-01-01,00:00,87.0,40,RUTA 9,R01,PAGADA,47.0,45.0,urban_flow/data/raw/imgs/urban_flow_plates/fdd963edc28bf163_patente.jpg,7L03GOG771796OJ505841,85.71
1398,TL03GOG,1932-01-01,14:50,86.0,60,RUTA 9,R01,IMPAGA,26.0,23.0,urban_flow/data/raw/imgs/urban_flow_plates/fdd963edc28bf163_patente.jpg,7L03GOG771796OJ505841,85.71
1526,TL03GOG,1932-01-01,00:00,133.0,80,AV LIBERTADOR,R02,PAGADA,53.0,49.0,urban_flow/data/raw/imgs/urban_flow_plates/fdd963edc28bf163_patente.jpg,7L03GOG771796OJ505841,85.71
1541,TL03GOG,2020-07-06,19:06,75.0,40,AV SIEMPRE VIVA,R02,PAGADA,35.0,33.0,urban_flow/data/raw/imgs/urban_flow_plates/fdd963edc28bf163_patente.jpg,7L03GOG771796OJ505841,85.71
1578,TL03GOG,1932-01-01,00:00,84.0,60,RUTA 9,R02,IMPAGA,24.0,21.0,urban_flow/data/raw/imgs/urban_flow_plates/fdd963edc28bf163_patente.jpg,7L03GOG771796OJ505841,85.71
1645,TL03GOG,2023-01-01,00:00,111.0,60,AV LIBERTADOR,R03,APELADA,51.0,48.0,urban_flow/data/raw/imgs/urban_flow_plates/fdd963edc28bf163_patente.jpg,7L03GOG771796OJ505841,85.71
1711,TL03GOG,1932-01-01,00:00,80.0,40,AV LIBERTADOR,R01,IMPAGA,40.0,38.0,urban_flow/data/raw/imgs/urban_flow_plates/fdd963edc28bf163_patente.jpg,7L03GOG771796OJ505841,85.71
1919,TL03GOG,1932-01-01,19:21,83.0,40,RUTA 9,R02,IMPAGA,43.0,41.0,urban_flow/data/raw/imgs/urban_flow_plates/fdd963edc28bf163_patente.jpg,7L03GOG771796OJ505841,85.71
2323,TL03GOG,2022-09-03,19:38,126.0,80,RUTA 9,,IMPAGA,46.0,42.0,urban_flow/data/raw/imgs/urban_flow_plates/fdd963edc28bf163_patente.jpg,7L03GOG771796OJ505841,85.71
2346,TL03GOG,1932-01-01,15:23,120.0,80,AV SIEMPRE VIVA,R02,PAGADA,40.0,36.0,urban_flow/data/raw/imgs/urban_flow_plates/fdd963edc28bf163_patente.jpg,7L03GOG771796OJ505841,85.71
2364,TL03GOG,1932-01-01,00:00,133.0,60,AV LIBERTADOR,R02,APELADA,73.0,70.0,urban_flow/data/raw/imgs/urban_flow_plates/fdd963edc28bf163_patente.jpg,7L03GOG771796OJ505841,85.71
2441,TL03GOG,2022-05-07,19:45,77.0,40,AV LIBERTADOR,R01,PAGADA,37.0,35.0,urban_flow/data/raw/imgs/urban_flow_plates/fdd963edc28bf163_patente.jpg,7L03GOG771796OJ505841,85.71
2601,TL03GOG,1932-01-01,19:51,65.0,40,AV LIBERTADOR,R02,PAGADA,25.0,23.0,urban_flow/data/raw/imgs/urban_flow_plates/fdd963edc28bf163_patente.jpg,7L03GOG771796OJ505841,85.71
2672,TL03GOG,2022-05-08,00:00,46.0,40,AV LIBERTADOR,R02,PAGADA,6.0,4.0,urban_flow/data/raw/imgs/urban_flow_plates/fdd963edc28bf163_patente.jpg,7L03GOG771796OJ505841,85.71
3089,TL03GOG,1932-01-01,15:49,106.0,60,AV LIBERTADOR,,IMPAGA,46.0,43.0,urban_flow/data/raw/imgs/urban_flow_plates/fdd963edc28bf163_patente.jpg,7L03GOG771796OJ505841,85.71
3156,TL03GOG,2020-05-02,10:08,115.0,40,AV SIEMPRE VIVA,R02,ERROR,75.0,73.0,urban_flow/data/raw/imgs/urban_flow_plates/fdd963edc28bf163_patente.jpg,7L03GOG771796OJ505841,85.71
3307,TL03GOG,1932-01-01,00:00,139.0,60,AV LIBERTADOR,R03,APELADA,79.0,76.0,urban_flow/data/raw/imgs/urban_flow_plates/fdd963edc28bf163_patente.jpg,7L03GOG771796OJ505841,85.71
3313,TL03GOG,1932-01-01,20:22,111.0,80,AV SIEMPRE VIVA,,PAGADA,31.0,27.0,urban_flow/data/raw/imgs/urban_flow_plates/fdd963edc28bf163_patente.jpg,7L03GOG771796OJ505841,85.71
3506,TL03GOG,1932-01-01,00:00,109.0,40,RUTA 9,R03,APELADA,69.0,67.0,urban_flow/data/raw/imgs/urban_flow_plates/fdd963edc28bf163_patente.jpg,7L03GOG771796OJ505841,85.71
3527,TL03GOG,2023-07-08,00:00,105.0,40,AV LIBERTADOR,,IMPAGA,65.0,63.0,urban_flow/data/raw/imgs/urban_flow_plates/fdd963edc28bf163_patente.jpg,7L03GOG771796OJ505841,85.71
3770,TL03GOG,1932-01-01,20:40,88.0,80,AV LIBERTADOR,R01,APELADA,8.0,4.0,urban_flow/data/raw/imgs/urban_flow_plates/fdd963edc28bf163_patente.jpg,7L03GOG771796OJ505841,85.71
3874,TL03GOG,1932-01-01,00:00,108.0,40,AV SIEMPRE VIVA,R01,APELADA,68.0,66.0,urban_flow/data/raw/imgs/urban_flow_plates/fdd963edc28bf163_patente.jpg,7L03GOG771796OJ505841,85.71
3911,TL03GOG,1932-01-01,20:47,158.0,80,AV LIBERTADOR,R01,PAGADA,78.0,74.0,urban_flow/data/raw/imgs/urban_flow_plates/fdd963edc28bf163_patente.jpg,7L03GOG771796OJ505841,85.71
3970,TL03GOG,1932-01-01,10:42,80.0,40,AV LIBERTADOR,R02,ERROR,40.0,38.0,urban_flow/data/raw/imgs/urban_flow_plates/fdd963edc28bf163_patente.jpg,7L03GOG771796OJ505841,85.71
47,W326AVE,2020-05-28,00:00,70.0,60,RUTA 9,R01,IMPAGA,10.0,7.0,urban_flow/data/raw/imgs/urban_flow_plates/6c144e47161867c2_patente.jpg,W326AVE,100.0
75,W326AVE,1932-01-01,00:00,57.0,40,AV LIBERTADOR,R01,PAGADA,17.0,15.0,urban_flow/data/raw/imgs/urban_flow_plates/6c144e47161867c2_patente.jpg,W326AVE,100.0
240,W326AVE,1932-01-01,08:10,100.0,80,AV SIEMPRE VIVA,R01,APELADA,20.0,16.0,urban_flow/data/raw/imgs/urban_flow_plates/6c144e47161867c2_patente.jpg,W326AVE,100.0
807,W326AVE,2023-08-15,08:30,82.0,60,RUTA 9,R02,APELADA,22.0,19.0,urban_flow/data/raw/imgs/urban_flow_plates/6c144e47161867c2_patente.jpg,W326AVE,100.0
1105,W326AVE,1932-01-01,14:41,96.0,40,AV LIBERTADOR,,ERROR,56.0,54.0,urban_flow/data/raw/imgs/urban_flow_plates/6c144e47161867c2_patente.jpg,W326AVE,100.0
1328,W326AVE,2023-04-13,14:48,126.0,80,AV LIBERTADOR,R02,ERROR,46.0,42.0,urban_flow/data/raw/imgs/urban_flow_plates/6c144e47161867c2_patente.jpg,W326AVE,100.0
1354,W326AVE,2021-01-11,14:48,117.0,60,RUTA 9,R03,IMPAGA,57.0,54.0,urban_flow/data/raw/imgs/urban_flow_plates/6c144e47161867c2_patente.jpg,W326AVE,100.0
1419,W326AVE,2020-01-28,00:00,72.0,40,RUTA 9,R02,APELADA,32.0,30.0,urban_flow/data/raw/imgs/urban_flow_plates/6c144e47161867c2_patente.jpg,W326AVE,100.0
1563,W326AVE,2023-10-27,00:00,153.0,80,RUTA 9,R01,PAGADA,73.0,69.0,urban_flow/data/raw/imgs/urban_flow_plates/6c144e47161867c2_patente.jpg,W326AVE,100.0
1631,W326AVE,1932-01-01,14:59,90.0,40,AV SIEMPRE VIVA,R02,APELADA,50.0,48.0,urban_flow/data/raw/imgs/urban_flow_plates/6c144e47161867c2_patente.jpg,W326AVE,100.0
1667,W326AVE,1932-01-01,00:00,127.0,60,AV SIEMPRE VIVA,,IMPAGA,67.0,64.0,urban_flow/data/raw/imgs/urban_flow_plates/6c144e47161867c2_patente.jpg,W326AVE,100.0
1845,W326AVE,1932-01-01,09:15,78.0,60,AV LIBERTADOR,R03,PAGADA,18.0,15.0,urban_flow/data/raw/imgs/urban_flow_plates/6c144e47161867c2_patente.jpg,W326AVE,100.0
1989,W326AVE,1932-01-01,15:12,109.0,40,AV LIBERTADOR,R03,APELADA,69.0,67.0,urban_flow/data/raw/imgs/urban_flow_plates/6c144e47161867c2_patente.jpg,W326AVE,100.0
2008,W326AVE,1932-01-01,15:13,93.0,60,AV LIBERTADOR,R02,APELADA,33.0,30.0,urban_flow/data/raw/imgs/urban_flow_plates/6c144e47161867c2_patente.jpg,W326AVE,100.0
2055,W326AVE,1932-01-01,19:28,159.0,80,AV LIBERTADOR,R01,IMPAGA,79.0,75.0,urban_flow/data/raw/imgs/urban_flow_plates/6c144e47161867c2_patente.jpg,W326AVE,100.0
2374,W326AVE,1932-01-01,09:37,80.0,40,RUTA 9,R03,ERROR,40.0,38.0,urban_flow/data/raw/imgs/urban_flow_plates/6c144e47161867c2_patente.jpg,W326AVE,100.0
2620,W326AVE,1932-01-01,00:00,101.0,40,AV LIBERTADOR,,IMPAGA,61.0,59.0,urban_flow/data/raw/imgs/urban_flow_plates/6c144e47161867c2_patente.jpg,W326AVE,100.0
2705,W326AVE,2023-01-01,15:35,122.0,80,AV LIBERTADOR,R02,ERROR,42.0,38.0,urban_flow/data/raw/imgs/urban_flow_plates/6c144e47161867c2_patente.jpg,W326AVE,100.0
2826,W326AVE,1932-01-01,00:00,138.0,80,AV SIEMPRE VIVA,,PAGADA,58.0,54.0,urban_flow/data/raw/imgs/urban_flow_plates/6c144e47161867c2_patente.jpg,W326AVE,100.0
2837,W326AVE,1932-01-01,00:00,151.0,80,AV LIBERTADOR,R01,PAGADA,71.0,67.0,urban_flow/data/raw/imgs/urban_flow_plates/6c144e47161867c2_patente.jpg,W326AVE,100.0
2972,W326AVE,2020-07-02,00:00,113.0,60,AV LIBERTADOR,,ERROR,53.0,50.0,urban_flow/data/raw/imgs/urban_flow_plates/6c144e47161867c2_patente.jpg,W326AVE,100.0
3139,W326AVE,1932-01-01,15:51,109.0,40,AV LIBERTADOR,,ERROR,69.0,67.0,urban_flow/data/raw/imgs/urban_flow_plates/6c144e47161867c2_patente.jpg,W326AVE,100.0
3599,W326AVE,1932-01-01,16:07,131.0,80,AV SIEMPRE VIVA,R03,ERROR,51.0,47.0,urban_flow/data/raw/imgs/urban_flow_plates/6c144e47161867c2_patente.jpg,W326AVE,100.0
3642,W326AVE,1932-01-01,16:10,90.0,60,AV LIBERTADOR,,PAGADA,30.0,27.0,urban_flow/data/raw/imgs/urban_flow_plates/6c144e47161867c2_patente.jpg,W326AVE,100.0
3654,W326AVE,1932-01-01,00:00,73.0,40,AV SIEMPRE VIVA,R01,PAGADA,33.0,31.0,urban_flow/data/raw/imgs/urban_flow_plates/6c144e47161867c2_patente.jpg,W326AVE,100.0
3666,W326AVE,1932-01-01,16:11,117.0,40,AV SIEMPRE VIVA,R03,APELADA,77.0,75.0,urban_flow/data/raw/imgs/urban_flow_plates/6c144e47161867c2_patente.jpg,W326AVE,100.0
3724,W326AVE,1932-01-01,20:37,118.0,80,AV LIBERTADOR,R01,APELADA,38.0,34.0,urban_flow/data/raw/imgs/urban_flow_plates/6c144e47161867c2_patente.jpg,W326AVE,100.0
3868,W326AVE,2023-04-12,00:00,139.0,60,RUTA 9,,IMPAGA,79.0,76.0,urban_flow/data/raw/imgs/urban_flow_plates/6c144e47161867c2_patente.jpg,W326AVE,100.0
26,HF58HXP,1932-01-01,14:01,62.0,40,RUTA 9,,APELADA,22.0,20.0,urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630_patente.jpg,HF5BHXP,85.71
53,HF58HXP,1932-01-01,00:00,50.0,40,AV SIEMPRE VIVA,R02,PAGADA,10.0,8.0,urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630_patente.jpg,HF5BHXP,85.71
144,HF58HXP,1932-01-01,08:06,79.0,40,RUTA 9,R03,ERROR,39.0,37.0,urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630_patente.jpg,HF5BHXP,85.71
354,HF58HXP,1932-01-01,14:12,105.0,80,AV LIBERTADOR,R01,APELADA,25.0,21.0,urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630_patente.jpg,HF5BHXP,85.71
405,HF58HXP,1932-01-01,00:00,118.0,80,AV SIEMPRE VIVA,,ERROR,38.0,34.0,urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630_patente.jpg,HF5BHXP,85.71
616,HF58HXP,1932-01-01,14:21,76.0,60,AV SIEMPRE VIVA,R02,PAGADA,16.0,13.0,urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630_patente.jpg,HF5BHXP,85.71
727,HF58HXP,1932-01-01,08:26,69.0,60,AV LIBERTADOR,R01,IMPAGA,9.0,6.0,urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630_patente.jpg,HF5BHXP,85.71
783,HF58HXP,1932-01-01,08:29,90.0,60,AV SIEMPRE VIVA,R01,PAGADA,30.0,27.0,urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630_patente.jpg,HF5BHXP,85.71
827,HF58HXP,1932-01-01,18:38,153.0,80,RUTA 9,R03,IMPAGA,73.0,69.0,urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630_patente.jpg,HF5BHXP,85.71
1037,HF58HXP,2021-03-22,00:00,91.0,80,RUTA 9,R01,IMPAGA,11.0,7.0,urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630_patente.jpg,HF5BHXP,85.71
1254,HF58HXP,1932-01-01,00:00,86.0,80,AV SIEMPRE VIVA,R03,IMPAGA,6.0,2.0,urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630_patente.jpg,HF5BHXP,85.71
1466,HF58HXP,1932-01-01,19:03,121.0,80,RUTA 9,,APELADA,41.0,37.0,urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630_patente.jpg,HF5BHXP,85.71
1729,HF58HXP,1932-01-01,19:15,97.0,60,RUTA 9,R01,PAGADA,37.0,34.0,urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630_patente.jpg,HF5BHXP,85.71
1746,HF58HXP,2023-10-01,00:00,112.0,40,RUTA 9,R03,PAGADA,72.0,70.0,urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630_patente.jpg,HF5BHXP,85.71
1914,HF58HXP,1932-01-01,00:00,78.0,40,AV LIBERTADOR,R01,PAGADA,38.0,36.0,urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630_patente.jpg,HF5BHXP,85.71
2270,HF58HXP,1932-01-01,19:37,101.0,80,AV SIEMPRE VIVA,,ERROR,21.0,17.0,urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630_patente.jpg,HF5BHXP,85.71
2485,HF58HXP,1932-01-01,15:29,86.0,60,RUTA 9,R01,ERROR,26.0,23.0,urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630_patente.jpg,HF5BHXP,85.71
2578,HF58HXP,2022-09-29,00:00,134.0,60,AV LIBERTADOR,R02,APELADA,74.0,71.0,urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630_patente.jpg,HF5BHXP,85.71
2634,HF58HXP,2023-12-30,19:52,97.0,40,AV SIEMPRE VIVA,R02,PAGADA,57.0,55.0,urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630_patente.jpg,HF5BHXP,85.71
2753,HF58HXP,1932-01-01,15:37,103.0,40,RUTA 9,,ERROR,63.0,61.0,urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630_patente.jpg,HF5BHXP,85.71
2982,HF58HXP,1932-01-01,10:03,97.0,60,AV LIBERTADOR,,PAGADA,37.0,34.0,urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630_patente.jpg,HF5BHXP,85.71
3298,HF58HXP,1932-01-01,20:21,75.0,40,AV SIEMPRE VIVA,R02,IMPAGA,35.0,33.0,urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630_patente.jpg,HF5BHXP,85.71
3471,HF58HXP,1932-01-01,16:01,91.0,40,AV SIEMPRE VIVA,R02,IMPAGA,51.0,49.0,urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630_patente.jpg,HF5BHXP,85.71
3600,HF58HXP,1932-01-01,16:07,129.0,80,RUTA 9,,APELADA,49.0,45.0,urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630_patente.jpg,HF5BHXP,85.71
3660,HF58HXP,1932-01-01,00:00,58.0,40,RUTA 9,R01,IMPAGA,18.0,16.0,urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630_patente.jpg,HF5BHXP,85.71
3977,HF58HXP,2020-04-06,00:00,154.0,80,RUTA 9,,ERROR,74.0,70.0,urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630_patente.jpg,HF5BHXP,85.71
24,XIIUME,1932-01-01,08:01,52.0,40,AV SIEMPRE VIVA,R03,IMPAGA,12.0,10.0,urban_flow/data/raw/imgs/urban_flow_plates/64de505bd2bac82b.jpg,XIIUME,100.0
222,XIIUME,1932-01-01,18:10,83.0,60,AV SIEMPRE VIVA,R03,ERROR,23.0,20.0,urban_flow/data/raw/imgs/urban_flow_plates/64de505bd2bac82b.jpg,XIIUME,100.0
256,XIIUME,2020-04-30,00:00,125.0,80,AV SIEMPRE VIVA,R03,ERROR,45.0,41.0,urban_flow/data/raw/imgs/urban_flow_plates/64de505bd2bac82b.jpg,XIIUME,100.0
306,XIIUME,2023-07-26,08:12,133.0,80,AV SIEMPRE VIVA,R02,IMPAGA,53.0,49.0,urban_flow/data/raw/imgs/urban_flow_plates/64de505bd2bac82b.jpg,XIIUME,100.0
421,XIIUME,1932-01-01,08:15,115.0,40,RUTA 9,R02,PAGADA,75.0,73.0,urban_flow/data/raw/imgs/urban_flow_plates/64de505bd2bac82b.jpg,XIIUME,100.0
422,XIIUME,1932-01-01,18:19,116.0,60,AV SIEMPRE VIVA,R01,IMPAGA,56.0,53.0,urban_flow/data/raw/imgs/urban_flow_plates/64de505bd2bac82b.jpg,XIIUME,100.0
424,XIIUME,1932-01-01,14:14,89.0,40,AV LIBERTADOR,R01,ERROR,49.0,47.0,urban_flow/data/raw/imgs/urban_flow_plates/64de505bd2bac82b.jpg,XIIUME,100.0
431,XIIUME,1932-01-01,18:20,114.0,80,AV LIBERTADOR,,IMPAGA,34.0,30.0,urban_flow/data/raw/imgs/urban_flow_plates/64de505bd2bac82b.jpg,XIIUME,100.0
456,XIIUME,2020-05-05,18:21,116.0,80,AV LIBERTADOR,R02,IMPAGA,36.0,32.0,urban_flow/data/raw/imgs/urban_flow_plates/64de505bd2bac82b.jpg,XIIUME,100.0
